,TPR_scores,FPR_scores
0.0,0.9889089144600027,0.988615971287573
0.01,0.9889089144600027,0.988615971287573
0.02,0.9855815887980036,0.982559443696725
0.03,0.9829474559822543,0.9748766262898161
0.04,0.9797587688895051,0.9654553611484971
0.05,0.9736586718425065,0.9564827276805743
0.06,0.9682517676417579,0.9434163301929116
0.07,0.9650630805490087,0.9378645132346344
0.08,0.9606266463330099,0.9251345895020189
0.09,0.9546651878552613,0.9138627187079408
0.1,0.9510605850547622,0.9056751906684611
0.11,0.9462082351310135,0.897207267833109
0.12,0.9413558852072647,0.8881785554060116
0.13,0.9352557881602662,0.8778600269179004
0.14,0.927907943990018,0.8695042620008973
0.15,0.9226396783585193,0.8600269179004038
0.16,0.9165395813115209,0.8519515477792732
0.17,0.9112713156800222,0.8428667563930013
0.18,0.9036461943712741,0.8348474652310454
0.19,0.8972688201857757,0.8267720951099148
0.2,0.8940801330930265,0.8177433826828174
0.21,0.888395951753778,0.8094997756841633
0.22,0.8842367946762789,0.8010879318079857
0.23,0.8792458061832802,0.7908254822790489
0.24,0.8731457091362818,0.7810116644235083
0.25,0.8676001663662831,0.7717025572005384
0.26,0.8616387078885346,0.762898160610139
0.27,0.8535976708720366,0.7507851054284432
0.28,0.8469430195480383,0.7413077613279497
0.29,0.8386247053930403,0.7314939434724091
0.3,0.8307223069457923,0.7205585464333782
0.31,0.8225426313600444,0.7091745177209511
0.32,0.8164425343130459,0.7011552265589951
0.33,0.8090946901427978,0.6919021982951996
0.34,0.8031332316650492,0.6811350381336922
0.35,0.7992513517260502,0.6735643786451323
0.36,0.7928739775405518,0.6650403768506057
0.37,0.7852488562318037,0.655114401076716
0.38,0.7779010120615555,0.6469268730372364
0.39,0.767919035075558,0.6372252131000449
0.4,0.7630666851518092,0.6296545536114849
0.41,0.7557188409815611,0.6206819201435622
0.42,0.7496187439345626,0.6115971287572902
0.43,0.7415777069180646,0.6022319425751458
0.44,0.7321502842090669,0.5926985195154778
0.45,0.7245251629003189,0.5814827276805743
0.46,0.7145431859143213,0.5737438313144908
0.47,0.7065021488978234,0.5643225661731718
0.48,0.6974906418965756,0.5556864064602961
0.49,0.6863995563565785,0.5422274562584118
0.5,0.6793289893248302,0.5343764019739794
0.51,0.6728129765700818,0.5257402422611036
0.52,0.664078746707334,0.5135150291610587
0.53,0.652294468321087,0.5043180798564378
0.54,0.6398169970885901,0.4946724988784208
0.55,0.6310827672258422,0.4858681022880215
0.56,0.6252599473173437,0.47706370569762224
0.57,0.6138915846388465,0.4679228353521759
0.58,0.6051573547760987,0.4579407806191117
0.59,0.5955912934978511,0.4496410946612831
0.6,0.5851934008041036,0.43814490803050693
0.61,0.5784001109108554,0.42894795872588604
0.62,0.5674476639401081,0.41700314042171377
0.63,0.5595452654928601,0.40803050695379095
0.64,0.551642867045612,0.4013010318528488
0.65,0.5408290586441148,0.39120681920143563
0.66,0.5329266601968667,0.3803275011215792
0.67,0.5194787189796202,0.36658815612382234
0.68,0.5085262720088729,0.35649394347240915
0.69,0.500346596423125,0.34740915208613726
0.7,0.48578954665187857,0.33843651861821444
0.71,0.47455982254263135,0.32794975325257963
0.72,0.46499376126438374,0.31942575145805296
0.73,0.4484957715236379,0.30877074921489456
0.74,0.43574102315264107,0.2983400628084343
0.75,0.42062941910439483,0.2853858232391207
0.76,0.40815194787189796,0.2758524001794527
0.77,0.396090392347151,0.2666554508748318
0.78,0.3823651739914044,0.2559443696724989
0.79,0.3716900041591571,0.24730820995962316
0.8,0.35990572577291,0.23867205024674742
0.81,0.35020102592541247,0.22997981157469718
0.82,0.33869402467766535,0.22033423059668011
0.83,0.3284347705531679,0.21085688649618664
0.84,0.31110494939692224,0.1968371467025572
0.85,0.29862747816442536,0.1860699865410498
0.86,0.28656592263967834,0.1765926424405563
0.87,0.2711770414529322,0.16745177209510992
0.88,0.2589768473589353,0.15898384925975773
0.89,0.24788576181893804,0.15074024226110364
0.9,0.23734923055594065,0.14030955585464333
0.91,0.21627616802994593,0.12774786899955137
0.92,0.20463052821294883,0.11894347240915208
0.93,0.1867461527797033,0.10514804845222073
0.94,0.17454595868570635,0.09611933602512338
0.95,0.15846388465271039,0.08322117541498429
0.96,0.1355885207264661,0.07178106774338268
0.97,0.11812006100097047,0.06073351278600269
0.98,0.09746291418272564,0.05091969493046209
0.99,0.07930126161098018,0.04009645580978017
1.0,0.0,0.0
