,TPR_scores,FPR_scores
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,1.0,1.0
0.04,1.0,1.0
0.05,1.0,0.999532273152479
0.06,1.0,0.999532273152479
0.07,1.0,0.9990645463049579
0.08,1.0,0.9985968194574368
0.09,1.0,0.9985968194574368
0.1,1.0,0.9981290926099158
0.11,1.0,0.9976613657623947
0.12,1.0,0.9976613657623947
0.13,1.0,0.9976613657623947
0.14,1.0,0.9976613657623947
0.15,1.0,0.9967259120673526
0.16,1.0,0.9962581852198317
0.17,1.0,0.9962581852198317
0.18,0.998567335243553,0.9953227315247896
0.19,0.998567335243553,0.9948550046772685
0.2,0.998567335243553,0.9948550046772685
0.21,0.998567335243553,0.9934518241347053
0.22,0.998567335243553,0.9925163704396632
0.23,0.998567335243553,0.9915809167446211
0.24,0.998567335243553,0.9911131898971001
0.25,0.998567335243553,0.990645463049579
0.26,0.998567335243553,0.989242282507016
0.27,0.997134670487106,0.9887745556594949
0.28,0.997134670487106,0.9883068288119738
0.29,0.995702005730659,0.9878391019644528
0.3,0.995702005730659,0.9864359214218896
0.31,0.995702005730659,0.9859681945743686
0.32,0.994269340974212,0.9855004677268475
0.33,0.994269340974212,0.9840972871842844
0.34,0.994269340974212,0.9831618334892422
0.35,0.9928366762177651,0.9817586529466792
0.36,0.9928366762177651,0.9794200187090739
0.37,0.9928366762177651,0.9761459307764265
0.38,0.9928366762177651,0.9738072965388214
0.39,0.9928366762177651,0.9738072965388214
0.4,0.9928366762177651,0.9714686623012161
0.41,0.9928366762177651,0.9691300280636108
0.42,0.9899713467048711,0.9677268475210478
0.43,0.9885386819484241,0.9658559401309635
0.44,0.9885386819484241,0.9639850327408793
0.45,0.9871060171919771,0.9621141253507951
0.46,0.9871060171919771,0.9588400374181478
0.47,0.9856733524355301,0.9565014031805426
0.48,0.9856733524355301,0.9541627689429373
0.49,0.9856733524355301,0.9541627689429373
0.5,0.9856733524355301,0.9522918615528532
0.51,0.9842406876790831,0.9490177736202058
0.52,0.9828080229226361,0.9448082319925164
0.53,0.9828080229226361,0.9420018709073901
0.54,0.9828080229226361,0.9396632366697848
0.55,0.9813753581661891,0.9354536950420954
0.56,0.9799426934097422,0.9317118802619271
0.57,0.9785100286532952,0.9242282507015903
0.58,0.9785100286532952,0.921421889616464
0.59,0.9785100286532952,0.9172123479887746
0.6,0.9756446991404012,0.9130028063610851
0.61,0.9742120343839542,0.9087932647333957
0.62,0.9727793696275072,0.9069223573433115
0.63,0.9684813753581661,0.901309635173059
0.64,0.9670487106017192,0.8975678203928905
0.65,0.9613180515759312,0.8947614593077643
0.66,0.9584527220630372,0.8896164639850327
0.67,0.9570200573065902,0.8840037418147801
0.68,0.9555873925501432,0.8788587464920486
0.69,0.9527220630372493,0.8732460243217961
0.7,0.9512893982808023,0.8695042095416277
0.71,0.9512893982808023,0.862488306828812
0.72,0.9426934097421203,0.8592142188961647
0.73,0.9398280802292264,0.85266604303087
0.74,0.9297994269340975,0.8451824134705332
0.75,0.9269340974212035,0.8381665107577175
0.76,0.9197707736389685,0.8283442469597755
0.77,0.9111747851002865,0.8250701590271281
0.78,0.9068767908309455,0.8189897100093545
0.79,0.8982808022922636,0.8077642656688494
0.8,0.8939828080229226,0.8016838166510758
0.81,0.8868194842406877,0.7927970065481759
0.82,0.8782234957020058,0.7871842843779233
0.83,0.8653295128939829,0.7773620205799813
0.84,0.8553008595988538,0.7666043030869972
0.85,0.8424068767908309,0.7511693171188026
0.86,0.8209169054441261,0.7371375116931712
0.87,0.7908309455587392,0.7193638914873713
0.88,0.7750716332378224,0.7006548175865295
0.89,0.7521489971346705,0.6786716557530402
0.9,0.7177650429799427,0.6543498596819457
0.91,0.6819484240687679,0.6318989710009355
0.92,0.6432664756446992,0.5954162768942938
0.93,0.6017191977077364,0.5636108512628625
0.94,0.5472779369627507,0.5238540692235735
0.95,0.4813753581661891,0.47333956969130025
0.96,0.42550143266475643,0.4204864359214219
0.97,0.34097421203438394,0.34424695977549113
0.98,0.22922636103151864,0.2488306828811974
0.99,0.09455587392550144,0.1333021515434986
1.0,0.0,0.0
