,TPR_scores,FPR_scores
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,1.0,1.0
0.04,1.0,1.0
0.05,1.0,0.999532273152479
0.06,1.0,0.999532273152479
0.07,1.0,0.999532273152479
0.08,1.0,0.999532273152479
0.09,1.0,0.999532273152479
0.1,1.0,0.9990645463049579
0.11,1.0,0.9990645463049579
0.12,1.0,0.9990645463049579
0.13,1.0,0.9985968194574368
0.14,1.0,0.9971936389148737
0.15,0.998567335243553,0.9971936389148737
0.16,0.998567335243553,0.9971936389148737
0.17,0.998567335243553,0.9967259120673526
0.18,0.998567335243553,0.9962581852198317
0.19,0.998567335243553,0.9948550046772685
0.2,0.998567335243553,0.9915809167446211
0.21,0.998567335243553,0.990177736202058
0.22,0.998567335243553,0.9887745556594949
0.23,0.998567335243553,0.9873713751169317
0.24,0.998567335243553,0.9869036482694107
0.25,0.998567335243553,0.9850327408793265
0.26,0.998567335243553,0.9840972871842844
0.27,0.998567335243553,0.9836295603367633
0.28,0.997134670487106,0.9826941066417212
0.29,0.997134670487106,0.9794200187090739
0.3,0.995702005730659,0.9789522918615529
0.31,0.995702005730659,0.9770813844714686
0.32,0.994269340974212,0.9761459307764265
0.33,0.994269340974212,0.9747427502338635
0.34,0.994269340974212,0.9733395696913003
0.35,0.994269340974212,0.9728718428437793
0.36,0.994269340974212,0.9719363891487371
0.37,0.994269340974212,0.9691300280636108
0.38,0.9928366762177651,0.9681945743685687
0.39,0.9928366762177651,0.9672591206735267
0.4,0.9928366762177651,0.9649204864359214
0.41,0.9928366762177651,0.961646398503274
0.42,0.9914040114613181,0.9588400374181478
0.43,0.9914040114613181,0.9583723105706268
0.44,0.9914040114613181,0.9555659494855004
0.45,0.9914040114613181,0.95088868101029
0.46,0.9914040114613181,0.9452759588400375
0.47,0.9899713467048711,0.9429373246024322
0.48,0.9899713467048711,0.941066417212348
0.49,0.9885386819484241,0.9377923292797007
0.5,0.9885386819484241,0.9354536950420954
0.51,0.9842406876790831,0.932179607109448
0.52,0.9842406876790831,0.9298409728718429
0.53,0.9813753581661891,0.9270346117867165
0.54,0.9813753581661891,0.9237605238540693
0.55,0.9799426934097422,0.9200187090739008
0.56,0.9799426934097422,0.9172123479887746
0.57,0.9799426934097422,0.9115996258185219
0.58,0.9785100286532952,0.9055191768007483
0.59,0.9770773638968482,0.9022450888681011
0.6,0.9770773638968482,0.8971000935453695
0.61,0.9756446991404012,0.8900841908325537
0.62,0.9742120343839542,0.8844714686623012
0.63,0.9713467048710601,0.8807296538821329
0.64,0.9713467048710601,0.8769878391019644
0.65,0.9684813753581661,0.8737137511693172
0.66,0.9670487106017192,0.8690364826941066
0.67,0.9627507163323782,0.8652946679139383
0.68,0.9584527220630372,0.862956033676333
0.69,0.9570200573065902,0.8582787652011226
0.7,0.9512893982808023,0.8545369504209541
0.71,0.9498567335243553,0.8484565014031805
0.72,0.9426934097421203,0.8470533208606174
0.73,0.9383954154727794,0.8423760523854069
0.74,0.9355300859598854,0.8348924228250701
0.75,0.9297994269340975,0.8278765201122544
0.76,0.9226361031518625,0.8203928905519177
0.77,0.9197707736389685,0.8147801683816651
0.78,0.9083094555873925,0.8072965388213283
0.79,0.9025787965616046,0.7998129092609916
0.8,0.8954154727793696,0.7951356407857811
0.81,0.8810888252148997,0.7881197380729654
0.82,0.8739255014326648,0.7829747427502338
0.83,0.8553008595988538,0.7736202057998129
0.84,0.836676217765043,0.7591206735266605
0.85,0.8252148997134671,0.7521047708138447
0.86,0.8094555873925502,0.7376052385406923
0.87,0.7922636103151862,0.7263797942001871
0.88,0.7836676217765043,0.715622076707203
0.89,0.7722063037249284,0.7025257249766137
0.9,0.7507163323782235,0.6805425631431244
0.91,0.7191977077363897,0.6608980355472404
0.92,0.6905444126074498,0.6431244153414406
0.93,0.660458452722063,0.6150608044901777
0.94,0.6289398280802292,0.5926099158091674
0.95,0.5601719197707736,0.5453695042095417
0.96,0.5358166189111748,0.5159027128157156
0.97,0.4828080229226361,0.4667913938260056
0.98,0.42406876790830944,0.43732460243217963
0.99,0.3667621776504298,0.3971000935453695
1.0,0.0,0.0
