,TPR_scores,FPR_scores
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,1.0,1.0
0.04,1.0,1.0
0.05,1.0,1.0
0.06,1.0,1.0
0.07,1.0,1.0
0.08,1.0,1.0
0.09,1.0,1.0
0.1,0.998567335243553,1.0
0.11,0.998567335243553,0.999532273152479
0.12,0.998567335243553,0.9990645463049579
0.13,0.998567335243553,0.9985968194574368
0.14,0.998567335243553,0.9985968194574368
0.15,0.998567335243553,0.9985968194574368
0.16,0.998567335243553,0.9981290926099158
0.17,0.998567335243553,0.9981290926099158
0.18,0.998567335243553,0.9981290926099158
0.19,0.998567335243553,0.9981290926099158
0.2,0.998567335243553,0.9967259120673526
0.21,0.998567335243553,0.9967259120673526
0.22,0.998567335243553,0.9967259120673526
0.23,0.997134670487106,0.9953227315247896
0.24,0.997134670487106,0.9939195509822264
0.25,0.995702005730659,0.9929840972871843
0.26,0.994269340974212,0.9920486435921422
0.27,0.9928366762177651,0.990177736202058
0.28,0.9914040114613181,0.9878391019644528
0.29,0.9885386819484241,0.9855004677268475
0.3,0.9871060171919771,0.9836295603367633
0.31,0.9871060171919771,0.9817586529466792
0.32,0.9856733524355301,0.9812909260991581
0.33,0.9856733524355301,0.980355472404116
0.34,0.9856733524355301,0.979887745556595
0.35,0.9856733524355301,0.9780168381665107
0.36,0.9828080229226361,0.9747427502338635
0.37,0.9813753581661891,0.9719363891487371
0.38,0.9770773638968482,0.9686623012160898
0.39,0.9742120343839542,0.9653882132834425
0.4,0.9713467048710601,0.961178671655753
0.41,0.9699140401146131,0.9588400374181478
0.42,0.9684813753581661,0.9555659494855004
0.43,0.9670487106017192,0.9536950420954162
0.44,0.9656160458452722,0.9513564078578111
0.45,0.9613180515759312,0.9462114125350796
0.46,0.9570200573065902,0.9382600561272217
0.47,0.9570200573065902,0.9345182413470533
0.48,0.9541547277936963,0.9293732460243218
0.49,0.9541547277936963,0.9242282507015903
0.5,0.9512893982808023,0.9204864359214219
0.51,0.9512893982808023,0.9172123479887746
0.52,0.9498567335243553,0.9153414405986904
0.53,0.9498567335243553,0.912535079513564
0.54,0.9498567335243553,0.9092609915809168
0.55,0.9469914040114613,0.9050514499532273
0.56,0.9412607449856734,0.9022450888681011
0.57,0.9398280802292264,0.8966323666978484
0.58,0.9355300859598854,0.8877455565949486
0.59,0.9312320916905444,0.882132834424696
0.6,0.9255014326647565,0.8769878391019644
0.61,0.9183381088825215,0.872310570626754
0.62,0.9183381088825215,0.8620205799812909
0.63,0.9183381088825215,0.8578110383536015
0.64,0.9140401146131805,0.8512628624883068
0.65,0.9140401146131805,0.8451824134705332
0.66,0.8982808022922636,0.8353601496725912
0.67,0.8896848137535817,0.8278765201122544
0.68,0.8825214899713467,0.8199251637043966
0.69,0.8825214899713467,0.8119738072965388
0.7,0.8782234957020058,0.80355472404116
0.71,0.8739255014326648,0.793732460243218
0.72,0.8667621776504298,0.7862488306828812
0.73,0.8581661891117478,0.7773620205799813
0.74,0.8510028653295129,0.7675397567820393
0.75,0.8438395415472779,0.7581852198316184
0.76,0.836676217765043,0.7483629560336763
0.77,0.829512893982808,0.7371375116931712
0.78,0.8209169054441261,0.7291861552853134
0.79,0.8123209169054442,0.7207670720299345
0.8,0.7994269340974212,0.7086061739943873
0.81,0.7865329512893983,0.6992516370439663
0.82,0.7750716332378224,0.6894293732460243
0.83,0.7664756446991404,0.6800748362956034
0.84,0.7550143266475645,0.6697848456501403
0.85,0.7392550143266475,0.6538821328344246
0.86,0.7191977077363897,0.6412535079513564
0.87,0.7077363896848138,0.6244153414405987
0.88,0.6948424068767909,0.6089803554724041
0.89,0.667621776504298,0.5977549111318989
0.9,0.6418338108882522,0.578578110383536
0.91,0.6217765042979942,0.5640785781103835
0.92,0.5702005730659025,0.5416276894293732
0.93,0.5243553008595988,0.5168381665107578
0.94,0.47421203438395415,0.48971000935453696
0.95,0.4040114613180516,0.4476145930776427
0.96,0.3638968481375358,0.41627689429373244
0.97,0.3008595988538682,0.3652946679139383
0.98,0.2034383954154728,0.28484565014031804
0.99,0.11174785100286533,0.1814780168381665
1.0,0.0,0.0
