,TPR_scores,FPR_scores
0.0,0.9897407458755025,0.995233288470166
0.01,0.9832247331207542,0.9828398384925976
0.02,0.975599611812006,0.971511888739345
0.03,0.9704699847497574,0.9599596231493943
0.04,0.9650630805490087,0.9481830417227456
0.05,0.9561902121170109,0.9340511440107672
0.06,0.9498128379315125,0.9242373261552266
0.07,0.9420490780535145,0.9118999551368326
0.08,0.9352557881602662,0.9001794526693585
0.09,0.9274920282822682,0.8880103185284881
0.1,0.9204214612505199,0.8776917900403769
0.11,0.9118258699570221,0.8660273665320771
0.12,0.9055871343407736,0.8541947061462539
0.13,0.8978233744627755,0.8439883355764917
0.14,0.8892277831692776,0.8331650964558098
0.15,0.8814640232912796,0.8218371467025573
0.16,0.8742548176902815,0.8110699865410498
0.17,0.864134202135034,0.8001345895020189
0.18,0.8549840565645362,0.7890870345446388
0.19,0.8459725495632885,0.7769179004037685
0.2,0.8375155968390406,0.7642440556303275
0.21,0.8297518369610426,0.7527478689995514
0.22,0.8201857756827949,0.74069089277703
0.23,0.8129765700817968,0.731045311799013
0.24,0.8041037016497989,0.7201099147599821
0.25,0.7957853874948011,0.7083333333333334
0.26,0.7871897962013032,0.6957155675190668
0.27,0.7777623734923056,0.6841633019291162
0.28,0.7688895050603077,0.6729475100942126
0.29,0.7619575765978095,0.6607783759533423
0.3,0.7540551781505614,0.6491700314042171
0.31,0.7465686954110634,0.6386271870794078
0.32,0.7374185498405657,0.6291498429789143
0.33,0.7282684042700679,0.6191677882458502
0.34,0.7187023429918203,0.6078398384925976
0.35,0.7103840288368224,0.5972969941677883
0.36,0.7031748232358243,0.5863615971287572
0.37,0.6926382919728269,0.5749214894571557
0.38,0.6819631221405795,0.564659039928219
0.39,0.6732288922778317,0.5528263795423957
0.4,0.6654651323998336,0.5436855091969494
0.41,0.6564536253985859,0.5336473755047106
0.42,0.6459170941355885,0.521982951996411
0.43,0.6355192014418412,0.5123934499775684
0.44,0.6247053930403438,0.5021870794078062
0.45,0.6161098017468459,0.49130776132794973
0.46,0.6058505476223486,0.48048452220726784
0.47,0.5975322334673506,0.4696052041274114
0.48,0.5883820878968529,0.4597353073126963
0.49,0.5782614723416054,0.4486316733961418
0.5,0.5693886039096077,0.43792059219380886
0.51,0.5592679883543602,0.42608793180798565
0.52,0.551642867045612,0.4155450874831763
0.53,0.5395813115208651,0.4066846119336025
0.54,0.5300152502426175,0.3958613728129206
0.55,0.5196173575488701,0.38756168685509196
0.56,0.5089421877166228,0.37645805293853746
0.57,0.49743518646887563,0.36608344549125166
0.58,0.4868986552058783,0.3558209959623149
0.59,0.47691667821988076,0.34611933602512335
0.6,0.46624150838763345,0.3360812023328847
0.61,0.4563981699708859,0.32682817406908926
0.62,0.4457230001386386,0.31735082996859576
0.63,0.4347705531678913,0.3082099596231494
0.64,0.4236794676278941,0.2987326155226559
0.65,0.4112019963953972,0.28847016599371916
0.66,0.3988631637321503,0.28000224315836697
0.67,0.3872175239151532,0.2699641094661283
0.68,0.37487869125190626,0.2613279497532526
0.69,0.3619853043116595,0.2510094212651413
0.7,0.352003327325662,0.24164423508299687
0.71,0.34008041037016495,0.2328959174517721
0.72,0.3273256619991682,0.22347465231045313
0.73,0.3142936364896714,0.21405338716913413
0.74,0.3029252738111743,0.2034544638851503
0.75,0.2922501039789269,0.19554733064154328
0.76,0.28129765700817966,0.18494840735755944
0.77,0.2696520171911826,0.1765926424405563
0.78,0.25994731734368504,0.16733961417676088
0.79,0.24774712324968806,0.15780619111709288
0.8,0.2347150977401913,0.1484410049349484
0.81,0.22348537363094412,0.14030955585464333
0.82,0.20892832385969776,0.1315612382234186
0.83,0.1967281297657008,0.12270076267384478
0.84,0.18369610425620408,0.11333557649170031
0.85,0.17066407874670733,0.10458725886047555
0.86,0.1588798003604603,0.09628757290264693
0.87,0.14626369055871344,0.08759533423059668
0.88,0.1376680992652156,0.0787909376401974
0.89,0.12477471232496881,0.07099596231493943
0.9,0.10910855399972272,0.06258411843876177
0.91,0.09663108276722585,0.05406011664423508
0.92,0.0835990572577291,0.04592866756393001
0.93,0.07181477887148205,0.03886271870794078
0.94,0.05836683765423541,0.0300583221175415
0.95,0.04297795646748925,0.022039030955585466
0.96,0.03285734091224179,0.015533871691341409
0.97,0.01940939969499515,0.009477344100493494
0.98,0.009150145570497712,0.005215343203230148
0.99,0.0029114099542492723,0.001794526693584567
1.0,0.0,0.0
