,TPR_scores,FPR_scores
0.0,1.0,1.0
0.01,1.0,1.0
0.02,1.0,1.0
0.03,1.0,1.0
0.04,1.0,0.999532273152479
0.05,1.0,0.999532273152479
0.06,1.0,0.999532273152479
0.07,1.0,0.999532273152479
0.08,1.0,0.999532273152479
0.09,1.0,0.999532273152479
0.1,1.0,0.9985968194574368
0.11,0.998567335243553,0.9981290926099158
0.12,0.998567335243553,0.9971936389148737
0.13,0.998567335243553,0.9967259120673526
0.14,0.998567335243553,0.9962581852198317
0.15,0.998567335243553,0.9948550046772685
0.16,0.998567335243553,0.9939195509822264
0.17,0.998567335243553,0.9929840972871843
0.18,0.998567335243553,0.9911131898971001
0.19,0.998567335243553,0.9897100093545369
0.2,0.998567335243553,0.9878391019644528
0.21,0.998567335243553,0.9864359214218896
0.22,0.998567335243553,0.9859681945743686
0.23,0.997134670487106,0.9826941066417212
0.24,0.997134670487106,0.979887745556595
0.25,0.995702005730659,0.9789522918615529
0.26,0.995702005730659,0.9775491113189897
0.27,0.995702005730659,0.9752104770813844
0.28,0.995702005730659,0.9738072965388214
0.29,0.995702005730659,0.9728718428437793
0.3,0.9928366762177651,0.9700654817586529
0.31,0.9928366762177651,0.9677268475210478
0.32,0.9928366762177651,0.9667913938260057
0.33,0.9914040114613181,0.9663236669784846
0.34,0.9914040114613181,0.9635173058933583
0.35,0.9914040114613181,0.960243217960711
0.36,0.9885386819484241,0.9574368568755847
0.37,0.9885386819484241,0.9555659494855004
0.38,0.9885386819484241,0.9518241347053321
0.39,0.9871060171919771,0.9494855004677268
0.4,0.9871060171919771,0.9476145930776426
0.41,0.9871060171919771,0.9457436856875585
0.42,0.9871060171919771,0.9424695977549111
0.43,0.9856733524355301,0.9396632366697848
0.44,0.9856733524355301,0.9335827876520112
0.45,0.9842406876790831,0.9293732460243218
0.46,0.9842406876790831,0.9246959775491114
0.47,0.9842406876790831,0.9190832553788587
0.48,0.9842406876790831,0.9139382600561272
0.49,0.9842406876790831,0.9115996258185219
0.5,0.9828080229226361,0.9078578110383536
0.51,0.9828080229226361,0.9027128157156221
0.52,0.9799426934097422,0.9008419083255379
0.53,0.9770773638968482,0.8956969130028064
0.54,0.9770773638968482,0.891955098222638
0.55,0.9713467048710601,0.8849391955098223
0.56,0.9684813753581661,0.8811973807296539
0.57,0.9627507163323782,0.8774555659494855
0.58,0.9627507163323782,0.8737137511693172
0.59,0.9627507163323782,0.8695042095416277
0.6,0.9598853868194842,0.862488306828812
0.61,0.9584527220630372,0.8596819457436857
0.62,0.9541547277936963,0.8531337698783911
0.63,0.9498567335243553,0.8479887745556595
0.64,0.9426934097421203,0.842843779232928
0.65,0.9355300859598854,0.8372310570626754
0.66,0.9283667621776505,0.8325537885874649
0.67,0.9226361031518625,0.8274087932647334
0.68,0.9111747851002865,0.8217960710944808
0.69,0.9025787965616046,0.8161833489242283
0.7,0.9011461318051576,0.8115060804490177
0.71,0.8939828080229226,0.8058933582787652
0.72,0.8882521489971347,0.7960710944808232
0.73,0.8810888252148997,0.7881197380729654
0.74,0.8782234957020058,0.7787652011225444
0.75,0.8739255014326648,0.7708138447146866
0.76,0.8624641833810889,0.7623947614593077
0.77,0.8438395415472779,0.7530402245088869
0.78,0.835243553008596,0.745088868101029
0.79,0.828080229226361,0.7380729653882133
0.8,0.8151862464183381,0.725912067352666
0.81,0.7979942693409742,0.7179607109448082
0.82,0.7765042979942693,0.7067352666043031
0.83,0.7636103151862464,0.6945743685687559
0.84,0.7435530085959885,0.6847521047708138
0.85,0.7249283667621776,0.6637043966323667
0.86,0.7005730659025788,0.647801683816651
0.87,0.660458452722063,0.6248830682881198
0.88,0.6232091690544412,0.5977549111318989
0.89,0.5974212034383954,0.5757717492984097
0.9,0.5558739255014327,0.5416276894293732
0.91,0.5085959885386819,0.5046772684752104
0.92,0.45558739255014324,0.4714686623012161
0.93,0.40114613180515757,0.42890551917680075
0.94,0.3553008595988539,0.3746492048643592
0.95,0.3022922636103152,0.3175865294667914
0.96,0.2177650429799427,0.24976613657623947
0.97,0.14613180515759314,0.1814780168381665
0.98,0.07306590257879657,0.10898035547240412
0.99,0.024355300859598854,0.04162768942937325
1.0,0.0,0.0
